"area","bedrooms","bathrooms","age","floors","location","price"
1010,2,1.0,91,1.0,"98106",289000.0
1420,3,2.25,28,1.0,"98028",364000.0
2100,4,2.5,35,1.0,"98033",610000.0
3110,4,2.75,57,1.0,"98010",531500.0
2160,3,2.25,36,2.0,"98028",402500.0
820,2,1.0,93,1.0,"98136",375000.0
4340,5,2.5,36,1.0,"98118",537500.0
2100,3,1.75,53,1.0,"98188",375000.0
1250,4,1.75,36,1.0,"98198",293550.0
3870,6,3.0,39,2.0,"98077",585000.0
1360,2,2.5,12,2.0,"98038",225000.0
1400,4,1.0,58,1.5,"98146",185000.0
1450,3,1.5,47,1.0,"98034",402000.0
1880,5,1.75,52,1.0,"98007",585000.0
1380,2,2.5,9,3.0,"98103",549000.0
2910,3,2.25,92,1.5,"98199",1810000.0
1380,3,1.75,48,1.0,"98034",345000.0
3100,3,2.25,52,1.0,"98198",302500.0
1400,4,1.75,51,1.0,"98042",218500.0
1650,2,2.0,99,1.5,"98103",705000.0
840,3,1.0,46,1.0,"98042",191000.0
2550,3,2.5,14,2.0,"98053",695000.0
2820,2,2.75,68,2.0,"98168",350000.0
1710,3,1.75,36,1.0,"98136",480000.0
820,3,1.0,38,1.0,"98042",220000.0
2620,4,2.25,38,2.0,"98075",535000.0
2430,2,1.75,64,1.0,"98177",1000000.0
1560,3,1.75,75,1.0,"98117",592000.0
3060,4,2.5,11,2.0,"98052",775000.0
1680,3,2.5,12,2.0,"98056",320000.0
3320,3,3.25,26,2.0,"98166",760000.0
2390,3,2.5,25,2.0,"98074",640000.0
1360,3,1.0,62,1.0,"98056",253200.0
1800,2,1.0,61,1.0,"98030",228000.0
1160,3,1.0,47,1.0,"98077",325000.0
4160,4,3.25,42,2.0,"98027",530000.0
1660,4,2.25,4,2.0,"98038",300000.0
1410,3,2.0,85,1.5,"98103",418000.0
2230,4,1.75,60,1.0,"98178",415000.0
1700,3,2.5,12,2.0,"98065",384000.0
2070,3,2.5,18,2.0,"98030",325000.0
2300,3,1.75,60,1.0,"98028",600000.0
3040,4,2.25,37,1.0,"98005",760000.0
1220,2,1.5,39,1.5,"98198",168000.0
960,3,1.0,72,1.0,"98199",405000.0
1480,3,1.0,59,1.0,"98007",479000.0
1560,3,2.0,100,1.0,"98103",549000.0
1100,3,1.5,48,1.0,"98001",215000.0
900,2,1.5,75,1.0,"98116",550000.0
2400,4,1.75,88,1.5,"98133",389000.0
2320,3,2.5,25,2.0,"98045",447500.0
2570,5,3.0,6,1.0,"98034",540000.0
1300,4,2.75,32,1.0,"98042",273500.0
2930,5,2.75,13,2.0,"98059",257000.0
720,2,1.0,72,1.0,"98058",199000.0
2350,4,2.5,23,2.0,"98092",339100.0
2940,4,2.5,24,2.0,"98058",435000.0
2020,3,2.5,105,1.0,"98118",400000.0
1430,2,1.0,24,1.0,"98065",356000.0
950,3,1.0,65,1.0,"98125",395000.0
1250,2,1.0,104,1.0,"98103",575000.0
1300,3,1.75,90,1.5,"98116",515000.0
2520,4,3.25,84,1.5,"98115",618250.0
1330,3,1.5,47,2.0,"98034",245000.0
2480,3,2.75,86,1.5,"98112",690000.0
3020,5,2.25,56,1.0,"98027",465000.0
1770,3,1.75,37,1.0,"98023",280000.0
1930,3,1.75,55,1.0,"98055",285000.0
1650,3,2.25,21,2.0,"98038",320000.0
2580,4,3.0,23,2.0,"98070",355000.0
2570,3,2.0,50,1.5,"98008",670000.0
2880,1,1.0,90,1.0,"98126",550000.0
2660,4,2.75,106,1.5,"98103",765000.0
1560,3,1.0,88,1.5,"98118",430000.0
3080,3,2.5,15,2.0,"98199",950000.0
2540,4,1.75,68,1.0,"98118",525000.0
3080,6,2.5,30,1.0,"98030",300000.0
2190,3,2.75,15,2.0,"98003",345000.0
2930,3,3.75,43,2.0,"98058",838000.0
2880,5,2.75,56,1.0,"98004",1795000.0
2160,3,1.75,37,2.0,"98042",390000.0
2110,3,2.0,36,2.0,"98075",1150000.0
1830,4,2.25,12,2.0,"98030",295000.0
3180,4,4.0,95,2.0,"98115",775000.0
1880,3,2.5,22,2.0,"98038",380000.0
1140,3,1.0,56,1.0,"98005",550000.0
1798,5,1.75,48,1.0,"98001",199900.0
1670,3,1.75,107,1.5,"98118",329900.0
2580,3,2.25,51,1.0,"98005",898000.0
3720,4,2.25,45,1.0,"98075",875000.0
2790,4,2.5,10,2.0,"98198",375000.0
2190,3,2.5,11,2.0,"98038",365000.0
2280,4,2.75,85,1.5,"98115",530000.0
1100,3,1.0,46,1.0,"98042",225500.0
2180,4,2.25,46,1.0,"98055",318000.0
2770,4,2.5,29,2.0,"98027",910000.0
1980,3,1.0,72,1.0,"98001",207000.0
4180,5,3.5,11,2.0,"98004",1886700.0
3030,6,3.0,35,1.0,"98075",624500.0
1690,3,2.5,8,2.5,"98199",640000.0
1990,3,2.0,29,2.0,"98027",500000.0
2250,5,1.75,49,1.0,"98034",390000.0
2080,3,2.25,12,1.5,"98042",284000.0
2460,3,2.0,27,1.0,"98027",620000.0
2588,3,2.5,7,2.0,"98042",306000.0
2570,4,1.75,37,1.0,"98074",495000.0
2370,3,2.5,14,2.0,"98019",499950.0
1070,3,1.0,46,1.0,"98072",330000.0
1940,3,2.0,71,1.5,"98107",665000.0
2650,3,2.5,95,2.0,"98119",850000.0
2290,4,2.5,27,2.0,"98029",599950.0
2050,4,2.5,23,2.0,"98166",360000.0
2680,3,2.5,14,2.0,"98052",699000.0
1520,3,1.75,70,1.0,"98117",475000.0
2690,3,2.0,23,2.0,"98070",575000.0
1180,2,1.5,10,2.0,"98144",345000.0
3030,4,2.5,26,2.0,"98001",367950.0
1400,3,2.25,31,2.0,"98028",374500.0
3000,4,2.5,23,2.0,"98125",607500.0
1200,3,1.0,44,1.0,"98072",374000.0
1000,3,1.0,68,1.0,"98125",390000.0
2740,4,3.25,11,2.5,"98103",705000.0
1990,3,2.5,11,2.0,"98065",467000.0
2110,3,3.0,34,1.0,"98198",243500.0
1830,3,2.75,4,2.0,"98027",593000.0
940,3,1.0,54,1.0,"98146",223000.0
2980,4,2.5,12,2.0,"98038",574000.0
2260,3,2.0,29,1.0,"98055",400000.0
3470,4,2.75,53,1.0,"98005",772000.0
1510,3,1.75,51,1.0,"98052",593777.0
2710,4,3.5,18,2.0,"98108",539500.0
2080,3,2.5,9,2.0,"98029",550000.0
1860,2,2.0,63,1.0,"98178",265000.0
2120,3,1.75,36,1.0,"98072",428000.0
1110,3,2.0,64,1.0,"98115",505000.0
5190,5,5.5,14,2.0,"98065",925000.0
1520,3,1.75,47,1.0,"98023",230000.0
2650,4,2.5,25,2.0,"98029",695000.0
3350,4,2.75,11,2.0,"98065",700000.0
1770,3,1.75,101,1.5,"98103",712500.0
2200,3,2.5,10,2.0,"98011",480000.0
2000,3,2.5,47,1.0,"98034",470000.0
1730,3,1.75,35,1.0,"98014",335000.0
1300,3,1.5,45,1.0,"98030",270000.0
2950,5,3.25,34,1.0,"98072",810000.0
1720,3,3.0,9,3.0,"98119",589000.0
880,2,1.0,64,1.0,"98115",415000.0
1790,4,2.25,36,1.0,"98058",197000.0
1380,3,1.5,44,1.0,"98003",235500.0
1530,3,2.25,7,2.0,"98144",460000.0
2330,5,1.75,60,1.0,"98136",572500.0
1540,5,2.0,55,1.0,"98059",302000.0
3210,3,2.5,25,2.0,"98033",870000.0
1130,3,1.0,76,1.0,"98199",485000.0
1460,3,2.0,47,1.0,"98003",240000.0
1410,3,1.75,48,1.0,"98034",383000.0
1750,4,2.75,112,1.5,"98122",750000.0
1370,2,1.75,71,1.0,"98103",409950.0
1780,3,1.5,62,1.0,"98168",246000.0
1890,4,1.75,78,2.0,"98115",860000.0
1630,3,2.25,30,2.0,"98058",339950.0
2320,5,1.75,59,1.0,"98166",315000.0
2580,3,2.5,9,2.0,"98074",698000.0
1470,2,2.5,30,2.0,"98007",419000.0
2298,3,1.0,46,1.0,"98052",372000.0
1960,3,2.5,12,2.0,"98065",425000.0
2950,3,2.25,52,1.5,"98125",386500.0
670,2,1.0,73,1.0,"98125",348000.0
3020,5,3.5,37,2.0,"98040",754000.0
2390,4,3.0,71,2.0,"98002",269950.0
3090,3,2.5,24,2.0,"98075",891500.0
1780,4,1.75,112,1.0,"98108",349950.0
1420,2,1.0,59,1.0,"98055",360000.0
2420,4,2.25,90,2.0,"98004",975000.0
1480,4,2.0,87,1.5,"98133",449250.0
2190,4,2.25,9,2.0,"98059",350000.0
1820,4,1.75,104,1.5,"98107",790000.0
1810,3,1.75,32,1.0,"98040",990000.0
2550,3,2.25,32,2.0,"98112",834000.0
1360,3,1.0,52,1.0,"98117",466950.0
2259,3,1.75,107,1.5,"98001",262500.0
3880,4,2.5,28,2.0,"98074",762300.0
2730,6,2.75,53,1.0,"98107",733000.0
2800,4,2.5,58,1.0,"98028",439000.0
4290,5,3.25,88,2.5,"98112",1160000.0
1770,3,2.5,16,2.0,"98074",420000.0
1920,3,2.25,34,2.0,"98074",549000.0
2320,4,2.5,110,1.5,"98122",518000.0
2961,4,2.5,17,2.0,"98075",695000.0
1680,3,2.5,27,2.0,"98074",485000.0
1590,3,1.75,89,1.5,"98038",280000.0
1420,2,1.0,72,1.5,"98023",306500.0
1370,2,1.0,65,1.0,"98004",720000.0
2620,3,2.5,5,2.0,"98022",277500.0
1810,3,2.0,102,2.0,"98166",649000.0
700,2,1.0,66,1.0,"98155",267800.0
2390,4,2.75,22,2.0,"98029",625000.0
2070,4,2.5,91,1.5,"98125",600000.0
1780,4,2.0,67,1.5,"98155",395000.0
1900,4,2.5,75,1.5,"98198",212000.0
1040,2,1.0,87,1.0,"98117",425000.0
2370,4,1.75,96,1.5,"98103",870000.0
1970,3,2.5,11,2.0,"98065",420000.0
2120,4,2.25,34,2.0,"98027",800000.0
1960,3,2.5,26,2.0,"98011",575000.0
2660,3,3.25,12,2.0,"98122",915000.0
1180,3,2.25,28,2.0,"98034",400000.0
2390,3,2.5,60,1.0,"98116",750000.0
1250,3,1.0,54,1.0,"98042",235000.0
2600,5,3.0,48,1.0,"98125",599950.0
940,2,1.0,86,1.0,"98115",481203.0
3880,5,3.0,43,2.0,"98040",1815000.0
1530,3,2.5,29,2.0,"98033",379000.0
2430,3,1.75,70,2.0,"98117",626000.0
1030,2,1.0,76,1.0,"98103",535000.0
2740,4,2.5,31,2.0,"98039",1225000.0
1180,2,1.5,14,2.0,"98115",410000.0
3090,4,2.5,48,1.0,"98006",940000.0
1060,3,1.0,48,1.0,"98034",326250.0
790,2,1.0,71,1.0,"98178",200000.0
3070,4,2.5,57,1.0,"98005",880000.0
2100,2,2.0,10,2.0,"98014",370000.0
1100,2,2.5,9,2.0,"98055",190000.0
1070,2,1.0,32,1.0,"98002",160000.0
2190,4,3.0,26,1.0,"98034",625000.0
3450,4,3.5,11,2.0,"98058",590000.0
2070,3,2.5,16,2.0,"98033",575000.0
1190,2,1.0,103,1.0,"98103",470000.0
600,2,1.0,115,1.0,"98027",130000.0
940,3,1.0,57,1.0,"98056",229000.0
1280,3,1.0,73,1.5,"98023",279900.0
1370,3,1.0,55,1.0,"98014",307000.0
2450,3,1.75,26,1.0,"98014",399950.0
1970,4,2.25,53,1.0,"98011",405000.0
2910,4,2.75,49,1.0,"98006",539950.0
760,2,1.0,66,1.0,"98032",129000.0
1270,3,1.75,48,1.0,"98011",340000.0
1570,3,1.75,38,1.0,"98042",214950.0
2310,4,2.75,63,1.0,"98118",450000.0
1900,3,1.75,90,1.0,"98106",515000.0
3780,4,2.25,108,2.0,"98112",1400000.0
1060,3,1.0,59,1.0,"98188",230000.0
1880,3,1.75,31,1.0,"98006",681000.0
1160,3,1.0,92,1.0,"98146",255000.0
860,2,1.0,90,1.0,"98103",580000.0
1590,2,2.0,31,1.0,"98055",295000.0
1170,2,1.0,102,1.0,"98136",286000.0
1190,3,1.5,68,1.0,"98125",425000.0
1300,2,1.0,54,1.0,"98003",170000.0
1660,3,2.0,66,1.0,"98136",380000.0
1160,3,2.0,68,1.0,"98115",506000.0
1950,3,2.5,23,2.0,"98031",315000.0
2470,4,2.5,16,2.0,"98065",449950.0
1430,3,1.0,51,1.0,"98056",255000.0
1970,3,2.5,27,2.0,"98001",289000.0
1400,3,1.75,53,1.0,"98027",389000.0
1510,3,1.5,51,1.0,"98022",327000.0
5350,7,3.0,105,2.5,"98112",2885000.0
920,3,1.0,67,1.0,"98118",210000.0
7620,4,3.75,10,2.0,"98006",1680000.0
2490,4,2.5,14,2.0,"98056",360000.0
3030,4,2.5,25,2.0,"98077",875000.0
1650,4,2.25,48,1.0,"98008",550000.0
1210,3,1.5,53,1.0,"98146",257500.0
2990,4,2.75,92,1.5,"98144",1075000.0
1060,2,1.0,46,1.0,"98042",202950.0
2680,4,1.75,56,1.0,"98117",622000.0
1790,4,1.75,39,1.0,"98072",455000.0
2690,3,2.5,18,2.0,"98074",805000.0
770,2,1.0,65,1.0,"98133",257000.0
2700,5,2.5,48,1.0,"98005",744500.0
2620,4,2.5,19,2.0,"98033",885000.0
930,2,2.25,8,2.0,"98144",355000.0
1340,3,1.0,37,1.0,"98042",240000.0
1470,3,1.5,99,2.0,"98023",169000.0
2330,3,2.5,23,2.0,"98052",639900.0
1730,3,1.75,43,1.0,"98031",292000.0
2780,4,2.5,11,2.0,"98065",563500.0
1200,2,2.0,9,1.0,"98053",389000.0
4430,4,3.25,63,2.0,"98039",2750000.0
1820,3,2.0,21,2.0,"98033",661000.0
1300,2,2.0,10,1.0,"98053",344000.0
680,1,1.0,99,1.0,"98199",510000.0
780,2,1.0,73,1.0,"98136",289000.0
2430,3,2.25,36,1.5,"98056",365000.0
1750,3,1.5,49,1.0,"98027",410000.0
1610,3,1.0,114,1.5,"98117",535610.0
2120,4,1.75,44,2.0,"98166",397950.0
1430,3,1.75,37,1.0,"98108",284000.0
1360,4,1.5,53,1.5,"98168",201000.0
2530,4,2.25,90,1.5,"98117",734000.0
3270,5,3.0,13,2.0,"98092",357500.0
2620,5,2.5,40,1.0,"98052",550120.0
1810,3,1.5,27,1.0,"98001",300000.0
2120,3,2.5,23,2.0,"98030",374950.0
2190,4,1.75,35,2.0,"98075",602500.0
980,3,1.0,61,1.0,"98188",221000.0
2230,5,3.0,102,2.0,"98102",920000.0
1540,4,2.0,60,1.0,"98118",235000.0
980,3,1.0,48,1.0,"98034",375000.0
2120,4,2.5,10,2.0,"98029",599000.0
2090,3,2.25,32,2.0,"98052",562100.0
1620,3,2.5,6,2.0,"98112",640000.0
1650,3,2.0,58,1.0,"98168",294000.0
3230,4,2.5,10,2.0,"98052",714000.0
2790,4,3.25,52,1.0,"98177",970000.0
1600,4,2.25,24,2.0,"98022",280000.0
1790,4,2.5,22,2.0,"98031",260000.0
2060,3,1.5,77,1.5,"98023",294000.0
1370,4,1.0,115,1.5,"98092",255500.0
1510,3,2.0,61,1.0,"98077",450000.0
1280,3,1.0,47,1.0,"98072",368000.0
2180,4,2.25,52,1.0,"98004",830000.0
1440,2,1.75,80,1.0,"98146",282500.0
1580,3,2.25,37,1.0,"98024",335000.0
1580,2,2.0,105,1.0,"98116",558000.0
1730,4,1.5,54,1.5,"98146",270000.0
700,2,1.0,95,1.0,"98031",152000.0
2030,4,1.75,40,1.5,"98034",493000.0
2500,4,2.5,23,2.0,"98006",740000.0
2605,3,2.5,36,2.0,"98033",789800.0
910,2,1.0,105,1.0,"98117",275000.0
3560,6,2.5,101,2.5,"98112",1500000.0
1140,3,1.75,90,1.0,"98107",424000.0
1000,2,1.0,101,1.0,"98116",715000.0
3010,4,2.5,15,2.0,"98056",600000.0
2110,2,1.75,55,1.0,"98146",802000.0
910,3,1.0,72,1.0,"98188",165000.0
2050,4,3.25,28,2.0,"98112",750000.0
1090,2,1.0,34,1.0,"98074",405000.0
2100,3,2.5,18,2.0,"98072",521900.0
1000,3,1.0,46,1.0,"98034",275000.0
4410,5,3.25,14,2.0,"98058",600000.0
1800,3,1.75,48,1.0,"98058",442500.0
920,2,1.0,71,1.0,"98178",229950.0
1410,3,2.0,32,1.0,"98042",274950.0
1860,3,1.75,86,1.5,"98070",407185.0
2100,4,2.5,39,1.0,"98072",468000.0
1030,2,1.0,73,1.0,"98117",450000.0
940,2,1.0,60,1.0,"98022",219950.0
1340,2,2.5,26,2.0,"98028",275000.0
850,2,1.0,91,1.0,"98178",229950.0
2130,3,1.75,93,1.0,"98102",675000.0
2430,4,2.5,22,2.0,"98058",412950.0
2290,5,2.25,36,2.0,"98052",670000.0
1230,3,1.75,52,1.0,"98008",420000.0
1150,3,1.5,39,1.0,"98070",358000.0
2120,3,2.5,10,2.0,"98052",680000.0
980,2,1.0,92,1.0,"98105",380000.0
2130,3,2.5,29,2.0,"98077",515000.0
1050,2,1.0,46,1.0,"98146",325000.0
1820,3,2.5,62,1.0,"98004",875000.0
2210,3,2.5,101,2.0,"98106",426000.0
2490,5,2.5,56,1.0,"98040",868500.0
4140,4,2.75,13,2.0,"98092",657500.0
1210,2,1.0,89,1.0,"98118",366000.0
1010,2,1.0,104,1.0,"98118",385000.0
2050,4,2.0,48,1.0,"98058",300000.0
2060,3,1.75,97,2.0,"98102",810000.0
1560,4,1.75,72,1.0,"98115",460000.0
1780,3,2.5,20,2.0,"98029",459000.0
1460,3,1.75,48,1.0,"98092",260000.0
3030,4,2.5,28,2.0,"98074",557865.0
980,4,1.0,101,1.5,"98144",295000.0
1450,4,2.25,65,1.0,"98133",375000.0
3230,3,2.25,42,2.0,"98006",2110000.0
1520,2,2.0,16,3.0,"98133",307300.0
1410,4,1.0,52,1.5,"98032",225000.0
1390,3,1.75,36,2.0,"98045",290000.0
2230,4,2.0,93,1.5,"98144",690000.0
2110,4,2.25,43,2.0,"98040",825000.0
2270,3,1.75,59,1.0,"98177",645000.0
2530,4,2.25,38,1.0,"98006",590000.0
1900,5,2.0,85,1.0,"98105",667000.0
2390,4,2.5,17,2.0,"98074",664000.0
3160,4,2.5,56,1.0,"98178",452100.0
900,2,1.0,17,2.0,"98144",290000.0
3610,3,3.0,61,2.0,"98146",950000.0
2070,3,2.0,109,1.5,"98103",662500.0
1850,4,2.5,34,2.0,"98034",475000.0
1440,3,1.5,59,1.0,"98028",450000.0
2590,3,2.25,31,2.0,"98198",538250.0
1140,2,1.0,66,1.5,"98133",329950.0
2760,4,3.5,60,2.0,"98117",1103990.0
1310,5,1.5,86,1.5,"98106",307000.0
1870,3,1.75,56,1.0,"98118",433000.0
1900,3,2.25,47,1.0,"98023",212000.0
2860,5,2.75,113,2.5,"98144",750000.0
1640,3,2.0,12,1.0,"98042",279000.0
1140,3,1.0,107,1.5,"98199",476000.0
2590,5,1.75,52,1.0,"98198",368000.0
2160,4,3.0,37,1.0,"98042",228950.0
3260,5,3.5,46,2.0,"98042",568450.0
1660,4,1.75,89,1.5,"98115",619000.0
1640,3,2.25,19,2.0,"98002",275000.0
2620,4,2.5,12,2.0,"98001",321500.0
950,3,1.75,76,1.0,"98108",230000.0
900,3,1.0,56,1.0,"98002",179500.0
1650,3,2.25,40,1.0,"98011",460000.0
1800,3,2.5,9,2.0,"98042",286000.0
1480,3,1.0,90,1.5,"98122",427500.0
1040,3,1.0,73,1.0,"98136",400000.0
2300,3,3.5,11,1.0,"98053",675000.0
2480,3,1.0,46,1.0,"98118",350000.0
1970,4,1.75,38,1.0,"98028",385000.0
1530,2,1.75,99,1.0,"98119",525000.0
970,2,1.0,76,1.0,"98146",315000.0
2920,4,2.5,13,2.0,"98027",820000.0
970,3,1.0,56,1.0,"98032",205000.0
680,2,1.0,93,1.0,"98177",500000.0
2640,4,2.5,26,2.0,"98029",599000.0
4200,3,4.0,82,2.0,"98112",2225000.0
1980,1,2.5,36,1.0,"98055",299000.0
2980,3,2.75,98,1.5,"98166",947500.0
1630,3,3.25,8,3.0,"98133",385000.0
1780,2,1.75,90,1.0,"98116",639950.0
1210,2,1.0,15,1.0,"98199",824000.0
1010,3,1.0,46,1.0,"98003",199950.0
2570,3,2.5,75,1.0,"98105",1005000.0
2770,4,2.25,2,2.0,"98136",950000.0
2290,3,2.5,31,2.0,"98006",822000.0
1780,4,1.5,46,1.0,"98136",473600.0
2150,5,2.0,77,1.5,"98116",490000.0
1920,3,1.75,31,1.0,"98001",245000.0
1220,4,1.0,55,1.0,"98001",199000.0
2960,3,3.0,78,2.0,"98199",1340000.0
1500,3,1.75,31,1.0,"98014",418000.0
2830,7,3.5,58,1.0,"98133",450000.0
1580,3,2.5,23,2.0,"98030",280000.0
1230,3,2.25,23,1.0,"98022",273000.0
2910,4,2.5,7,2.0,"98059",549000.0
2370,5,2.25,34,2.0,"98006",913888.0
1930,4,2.25,99,1.5,"98122",689888.0
1780,4,2.0,22,1.0,"98133",305000.0
2760,4,2.5,16,2.0,"98056",602500.0
1620,2,1.75,86,1.0,"98108",355000.0
2160,3,2.5,29,2.0,"98052",756000.0
2190,4,2.25,38,1.0,"98023",289950.0
3240,3,2.5,21,2.0,"98075",800000.0
720,2,1.0,110,1.0,"98103",403000.0
1410,3,2.25,48,2.0,"98008",350000.0
2980,5,3.5,0,2.0,"98115",1285000.0
1950,5,2.25,55,1.0,"98008",525126.0
1100,3,1.0,66,1.0,"98155",241450.0
1400,3,1.5,61,1.0,"98133",320000.0
1710,4,2.0,40,1.0,"98031",234000.0
2000,5,2.5,28,1.0,"98144",441000.0
2000,5,2.5,28,1.0,"98144",474500.0
1440,3,1.0,109,1.5,"98103",705000.0
1520,4,2.5,21,2.0,"98029",517500.0
1440,4,0.75,67,1.0,"98166",142500.0
1010,2,1.5,34,2.0,"98056",310000.0
2440,4,2.5,28,2.0,"98052",749500.0
2480,5,3.0,16,1.0,"98188",360000.0
1090,3,1.0,48,1.0,"98038",267500.0
1480,3,1.0,73,1.0,"98168",290000.0
2800,5,2.5,45,1.0,"98005",850000.0
1820,4,1.75,94,1.5,"98119",815000.0
5840,5,4.0,27,2.0,"98004",2200000.0
2980,4,3.25,16,2.0,"98112",1625000.0
1220,3,1.5,42,1.0,"98001",175000.0
1830,3,1.75,38,1.0,"98034",429950.0
2900,4,2.5,13,2.0,"98074",675000.0
1940,3,2.25,28,1.0,"98027",580000.0
1750,4,2.0,71,1.0,"98166",240000.0
1850,3,2.5,33,1.0,"98032",374000.0
3220,4,2.5,78,2.0,"98199",862500.0
1080,2,1.0,107,1.0,"98030",140000.0
3990,5,3.75,78,2.0,"98125",740000.0
920,3,1.75,111,1.0,"98119",589000.0
1290,3,1.75,36,1.0,"98058",275000.0
2090,4,2.5,9,2.0,"98011",489900.0
1900,3,2.5,19,2.0,"98033",545000.0
1360,4,1.0,74,1.5,"98168",235000.0
1000,3,1.0,100,1.5,"98118",230000.0
2170,4,2.25,35,2.0,"98122",655000.0
820,2,1.0,92,1.0,"98022",185000.0
1090,3,1.0,53,1.0,"98092",196000.0
1830,3,2.25,29,1.0,"98052",572000.0
3010,4,2.5,14,2.0,"98056",615000.0
4150,4,3.75,52,1.0,"98039",1950000.0
2930,6,2.25,102,2.0,"98112",1225000.0
1520,3,2.5,26,2.0,"98034",375000.0
1250,3,1.75,44,1.0,"98070",295000.0
2760,4,2.5,73,2.0,"98115",760000.0
1330,3,1.75,37,1.0,"98058",347000.0
1700,3,2.0,91,1.5,"98117",712000.0
2050,4,2.0,74,1.5,"98144",495000.0
3140,4,2.0,56,1.0,"98040",925000.0
2030,3,1.0,107,1.5,"98115",775000.0
2100,4,2.5,99,1.5,"98126",429000.0
1010,3,1.0,56,1.0,"98003",229000.0
1980,4,1.5,53,1.0,"98024",400000.0
2100,4,2.25,37,2.0,"98006",625000.0
840,2,1.0,64,1.0,"98133",130000.0
1690,3,1.75,39,1.0,"98106",349000.0
2140,3,2.0,32,1.0,"98031",365000.0
1810,3,2.5,18,2.0,"98199",487500.0
2600,3,2.5,26,2.0,"98059",475000.0
1650,3,1.75,56,1.0,"98040",685000.0
2460,3,1.75,77,1.0,"98112",960000.0
4320,5,2.25,42,2.0,"98115",1100000.0
2600,3,2.25,37,2.0,"98038",428000.0
1930,3,2.5,27,2.0,"98011",435000.0
2190,3,2.0,63,1.0,"98107",769950.0
1420,3,1.0,61,1.0,"98006",385000.0
2090,3,2.5,10,2.0,"98019",352000.0
2290,3,2.5,32,2.0,"98075",622500.0
2470,3,3.0,39,2.0,"98074",660000.0
840,3,1.0,56,1.0,"98023",105000.0
2100,2,1.0,107,1.0,"98126",420000.0
1360,3,1.5,60,1.0,"98006",499950.0
3420,6,3.0,67,1.0,"98006",975000.0
1930,3,2.75,86,1.5,"98105",665000.0
2180,4,2.5,47,1.0,"98052",540000.0
1670,4,2.0,60,1.0,"98028",400000.0
2720,4,2.75,7,1.0,"98146",469950.0
3170,4,2.5,36,2.0,"98007",777000.0
1610,2,1.75,74,1.0,"98108",346500.0
2370,3,2.5,12,2.0,"98029",685000.0
2590,3,2.5,39,1.0,"98042",396500.0
2850,3,2.5,35,2.0,"98122",783500.0
1660,4,2.0,93,1.5,"98103",575000.0
5550,4,4.25,10,2.0,"98059",1500000.0
2200,3,1.5,73,1.0,"98177",515000.0
2020,3,2.5,52,1.0,"98168",300000.0
1760,3,1.5,49,1.0,"98031",272000.0
1810,4,2.25,12,2.0,"98059",355000.0
1310,3,2.0,64,1.0,"98178",223000.0
3000,4,2.5,12,2.0,"98038",397000.0
1080,2,2.0,92,1.0,"98117",460000.0
2170,3,2.75,85,1.5,"98109",848000.0
740,2,1.0,91,1.0,"98115",392800.0
5290,3,3.25,27,2.0,"98053",1690000.0
5290,3,3.25,27,2.0,"98053",1800000.0
2370,3,2.25,30,2.0,"98034",577000.0
1890,3,1.0,114,1.5,"98103",570000.0
1160,3,1.75,17,1.0,"98002",250000.0
1550,4,1.75,57,1.5,"98040",645000.0
3090,3,2.5,25,2.0,"98038",567500.0
2610,4,2.5,11,2.0,"98038",337000.0
1230,3,1.75,49,1.0,"98058",280000.0
1280,3,1.5,30,2.0,"98002",167000.0
1880,2,1.0,96,1.0,"98126",280000.0
1220,2,1.5,67,1.0,"98155",317500.0
1350,2,2.75,9,2.0,"98136",405500.0
2370,4,2.5,20,2.0,"98024",495000.0
3040,4,3.0,28,2.0,"98074",691000.0
2080,5,1.75,52,1.0,"98070",480000.0
1560,2,1.75,73,1.0,"98117",549010.0
2980,5,3.5,10,2.0,"98029",750000.0
870,2,1.0,67,1.0,"98103",365000.0
1660,3,1.75,27,1.0,"98034",412500.0
1870,3,2.25,37,1.0,"98011",425000.0
1410,3,1.0,62,1.0,"98004",920000.0
2180,4,2.25,40,1.0,"98023",340000.0
2620,4,2.5,60,1.0,"98133",405000.0
2450,3,2.5,25,1.0,"98056",537100.0
3250,4,2.5,8,2.0,"98031",353500.0
1150,3,1.0,63,1.0,"98125",522000.0
2780,4,2.75,14,2.0,"98053",710000.0
1360,3,1.75,30,1.0,"98059",329950.0
2810,5,2.5,36,1.0,"98008",830000.0
1780,4,2.5,53,1.0,"98005",800500.0
1100,3,1.0,46,1.0,"98042",168500.0
2230,3,2.5,15,2.0,"98065",490000.0
1710,3,2.5,12,2.0,"98116",579000.0
2620,4,2.5,28,2.0,"98075",600000.0
1990,4,1.75,71,1.5,"98126",445000.0
1450,4,1.75,55,1.0,"98027",362500.0
1630,4,2.0,40,1.0,"98092",234000.0
730,1,1.0,7,1.0,"98144",321500.0
1980,3,1.75,89,1.5,"98115",660000.0
1730,4,1.0,61,1.5,"98031",319000.0
1350,3,1.75,62,1.0,"98022",314000.0
1410,3,2.0,107,1.0,"98107",517950.0
2360,5,2.5,54,1.0,"98006",525000.0
1190,3,1.0,54,1.0,"98059",319500.0
3760,4,3.25,65,1.5,"98105",1580000.0
1220,1,1.0,69,1.0,"98198",325000.0
2920,4,2.5,20,2.0,"98077",795000.0
1590,2,1.75,88,1.5,"98199",850000.0
